3354361	956213
3354361	3569599
3354361	55489681
3354361	3365716
3354361	3506073
3354361	168551
3354361	1509367
3354361	47738634
3354361	1402621
3354361	3573115
3354361	343052
3354361	42164507
3354361	39556
3354361	12618659
3354361	552512
3354361	34062002
3354361	3615049
3354361	52199370
3354361	3359471
3354361	3548296
3354361	3548297
3354361	3548294
3354361	3548295
3354361	3520618
3354361	3548298
3354361	3548299
3354361	3620841
3354361	358470
3354361	43782691
3354361	1217352
3354361	12146684
3354361	41741884
3354361	505860
3354361	56816220
3354361	3582617
3354361	53567045
3354361	442191
3354361	233859
3354361	7307001
3354361	24513
3354361	18452445
3354361	395460
3354361	50690394
3354361	11132844
3354361	387346
3354361	52028212
3354361	10878599
3354361	313424
3354361	1166825
3354361	47399878
3354361	1202469
3354361	247090
3354361	2595457
3354361	18100387
3354361	5199778
3354361	279712
3354361	295733
3354361	460711
3354361	768577
3354361	3029554
3354361	4004897
3354361	12521577
3354361	14300800
3354361	1354309
3354361	10809298
3354361	3637576
3354361	3637577
3354361	3497552
3354361	3636855
3354361	53672672
3354361	47217071
3354361	3551528
3354361	47308720
3354361	3516787
3354361	3318147
3354361	1064551
3354361	1273481
3354361	12887503
3354361	52240515
3354361	53772647
3354361	54522703
3354361	2809387
3354361	849657
3354361	3379829
3354361	1418277
3354361	10584039
3354361	937815
3354361	56188412
3354361	13398576
3354361	10602235
3354361	3368669
3354361	2526
3354361	52643866
3354361	187645
3354361	3368666
3354361	12612578
3354361	3594438
3354361	10661306
3354361	2234064
3354361	10410889
3354361	745644
3354361	3594437
3354361	1694069
3354361	807691
3354361	53531194
3354361	3513319
3354361	1191541
3354361	9029267
3354361	3344325
3354361	3336505
3354361	3383427
3354361	3383428
3354361	1869706
3354361	604972
3354361	47403510
3354361	630664
3354361	3356622
3354361	36709097
3354361	24460088
3354361	5899782
3354361	46277501
3354361	10610449
3354361	274245
3354361	49744715
3354361	977405
3354361	988103
3354361	12623668
3354361	2442863
3354361	55198104
3354361	578270
3354361	2021939
3354361	3668634
3354361	651317
3354361	47725122
3354361	699972
3354361	53516010
3354361	3651728
3354361	3686062
3354361	44548430
3354361	6998709
3354361	17996375
3354361	420310
3354361	1199574
3354361	7542210
3354361	34211762
3354361	3476419
3354361	3645197
3354361	1645405
3354361	3507002
3354361	3327968
3354361	2532663
3354361	514849
3354361	54120934
3354361	3312889
3354361	3515047
3354361	60520
3354361	767110
3354361	3324426
3354361	233913
3354361	12975232
3354361	47695544
3354361	56865471
3354361	53453728
3354361	288520
3354361	13403805
3354361	741198
3354361	34268246
3354361	12403741
3354361	18214562
3354361	464128
3354361	51835817
3354361	3573089
3354361	52181152
3354361	53583593
3354361	806606
3354361	1035523
3354361	3378561
3354361	3378560
3354361	3378563
3354361	583838
3354361	13941125
3354361	3344071
3354361	318962
3354361	10243812
3354361	43292789
3354361	132193
3354361	5958140
3354361	507863
3354361	3068589
3354361	831269
3354361	34371128
3354361	3179421
3354361	12500178
3354361	53531435
3354361	1955997
3354361	34105778
3354361	442845
3354361	1084854
3354361	102390
3354361	1599076
3354361	12182276
3354361	4116536
3354361	11047335
3354361	189730
3354361	12416999
3354361	42243005
3354361	12897682
3354361	2335935
3354361	44134
3354361	5749603
3354361	152261
3354361	23567753
3354361	4292320
3354361	3324110
3354361	21973712
3354361	3524586
3354361	49141291
3354361	51641697
3354361	1337842
3354361	42245161
3354361	45889748
3354361	47203919
3354361	9166452
3354361	3718057
3354361	33248
3354361	5754112
3354361	2532653
3354361	438752
3354361	3325758
3354361	765689
3354361	48038180
3354361	11500100
3354361	586482
3354361	3619476
3354361	3516790
3354361	3516792
3354361	246119
3354361	18075640
3354361	34121943
3354361	47174550
3354361	1774474
3354361	3379830
3354361	34277621
3354361	11644416
3354361	194705
3354361	1409866
3354361	3372964
3354361	55398015
3354361	3368670
3354361	12530846
3354361	47423707
3354361	23611050
3354361	12530845
3354361	2897723
3354361	289983
3354361	3573177
3354361	3102257
3354361	97437
3354361	18439221
3354361	476864
3354361	3685977
3354361	3478894
3354361	38417939
3354361	52081437
3354361	12649253
3354361	54077756
3354361	23396546
3354361	23670380
3354361	1335453
3354361	2894178
3354361	3536565
3354361	1731421
3354361	736502
3354361	11815205
3354361	10707171
3354361	296058
3354361	1033974
3354361	71318
3354361	683754
3354361	10543643
3354361	13311100
3354361	674156
3354361	41692921
3354361	3347760
3354361	687374
3354361	47809183
3354361	34270385
3354361	42440277
3354361	3896095
3354361	952480
3354361	3311331
3354361	12840637
3354361	294849
3354361	1975049
3354361	47171135
3354361	846446
3354361	12623472
3354361	47467893
3354361	3516676
3354361	1440488
3354361	10884625
3354361	13112363
3354361	10542203
3354361	2292426
3354361	51723564
3354361	60393
3354361	3452675
3354361	3396221
3354361	10621097
3354361	13059861
3354361	3668632
3354361	874345
3354361	54015161
3354361	10505668
3354361	13273148
3354361	22613983
3354361	7200627
3354361	7597813
3354361	47643069
3354361	628974
3354361	53430291
3354361	3387361
3354361	87710
3354361	12627216
3354361	1554585
3354361	140919
3354361	10879566
3354361	199378
3354361	3378772
3354361	23350655
3354361	5751895
3354361	50804784
3354361	2218101
3354361	143214
3354361	52125849
3354361	10897753
3354361	10374204
3354361	54267576
3354361	1098252
3354361	18940152
3354361	1119266
3354361	12964149
3354361	10776737
3354361	12777841
3354361	13400026
3354361	2020935
3354361	3071892
3354361	18167314
3354361	497278
3354361	3629674
3354361	820781
2588694	3595008
2588694	944303
2588694	170445
2588694	1058410
2588694	47339372
2588694	497582
2588694	12769619
2588694	3582991
2588694	3582990
2588694	24913141
2588694	3516558
2588694	557751
2588694	1314048
2588694	835852
2588694	47411799
2588694	55175908
2588694	3651666
2588694	3581343
2588694	3581342
2588694	3581341
2588694	1749219
2588694	3373418
2588694	3373419
2588694	34138961
2588694	1777607
2588694	13271960
2588694	6116499
2588694	2151135
2588694	649459
2588694	1246535
2588694	44074197
2588694	551435
2588694	3635024
2588694	1480424
2588694	34959277
2588694	1049927
2588694	12332964
2588694	12730107
2588694	51447053
2588694	448365
2588694	21849743
2588694	4096294
2588694	55573990
2588694	971184
2588694	1390314
2588694	3376616
2588694	3399442
2588694	2826657
2588694	433687
2588694	13152713
2588694	42201903
2588694	1861619
2588694	841190
2588694	153398
2588694	167198
2588694	36977834
2588694	12624188
2588694	47679023
2588694	12658648
2588694	12763669
2588694	47666898
2588694	42657535
2588694	1259673
2588694	20924940
2588694	3597640
2588694	162405
2588694	18013508
2588694	51612217
2588694	535231
2588694	34299867
2588694	11294389
2588694	1866441
2588694	50755077
2588694	1222358
2588694	48395
2588694	12519758
2588694	589471
2588694	35977073
2588694	42225023
2588694	644548
2588694	12731824
2588694	28114994
2588694	684562
2588694	42491076
2588694	10661305
2588694	517181
2588694	631064
2588694	446104
2588694	1069714
2588694	14120673
2588694	56736843
2588694	9116396
2588694	21679542
2588694	1131741
2588694	833073
2588694	20782927
2588694	2022515
2588694	6151536
2588694	47708958
2588694	2600287
2588694	12711489
2588694	10884613
2588694	3313781
2588694	12554609
2588694	3725957
2588694	10887760
2588694	11604471
2588694	53517104
2588694	47190162
2588694	3668622
2588694	12651501
2588694	18024838
2588694	751973
2588694	476811
2588694	18024307
2588694	3417717
2588694	5500783
2588694	4562544
2588694	153062
2588694	53043463
2588694	12705498
2588694	12530862
2588694	97367
2588694	10248100
2588694	924028
2588694	17968024
2588694	23421867
2588694	1140375
2588694	23603646
2588694	3815489
2588694	2608046
2588694	52565917
2588694	1420246
2588694	368548
2588694	3635023
2588694	41654738
2588694	47649094
2588694	17916723
2588694	1520328
2588694	2300996
2588694	2169239
2588694	3668574
2588694	2324298
2588694	3668578
2588694	3668579
2588694	3347226
2588694	561047
2588694	1756761
2588694	47675832
2588694	965026
2588694	2557092
2588694	47465510
2588694	1180892
2588694	13017845
2588694	56335869
2588694	12761546
2588694	504075
2588694	24577961
2588694	2893472
2588694	27702301
2588694	9096943
2588694	3353698
2588694	51200294
2588694	12773170
2588694	402341
2588694	12901190
2588694	1385976
2588694	6117304
2588694	3568944
2588694	17906890
2588694	50220071
2588694	939214
2588694	3660
2588694	1026127
2588694	956213
2588694	3569599
2588694	3365716
2588694	3506073
2588694	168551
2588694	1509367
2588694	47738634
2588694	1402621
2588694	3573115
2588694	343052
2588694	42164507
2588694	39556
2588694	12618659
2588694	552512
2588694	34062002
2588694	3615049
2588694	52199370
2588694	3548296
2588694	3548297
2588694	3548294
2588694	3548295
2588694	3520618
2588694	3548298
2588694	3548299
2588694	3620841
2588694	358470
2588694	43782691
2588694	1217352
2588694	12146684
2588694	41741884
2588694	505860
2588694	56816220
2588694	3582617
2588694	53567045
2588694	442191
2588694	233859
2588694	7307001
2588694	24513
2588694	18452445
2588694	395460
2588694	50690394
2588694	11132844
2588694	387346
2588694	52028212
2588694	10878599
2588694	313424
2588694	1166825
2588694	47399878
2588694	1202469
2588694	247090
2588694	18100387
2588694	5199778
2588694	279712
2588694	295733
2588694	460711
2588694	768577
2588694	3029554
2588694	4004897
2588694	12521577
2588694	14300800
2588694	1354309
2588694	10809298
2588694	3637576
2588694	3637577
2588694	3497552
2588694	3636855
2588694	53672672
2588694	47217071
2588694	3551528
2588694	47308720
2588694	3516787
2588694	3318147
2588694	1064551
2588694	1273481
2588694	12887503
2588694	52240515
2588694	53772647
2588694	54522703
2588694	2809387
2588694	849657
2588694	3379829
2588694	1418277
2588694	10584039
2588694	937815
2588694	13398576
2588694	10602235
2588694	3368669
2588694	2526
2588694	52643866
2588694	187645
2588694	3368666
2588694	12612578
2588694	3594438
2588694	10661306
2588694	2234064
2588694	10410889
2588694	745644
2588694	3594437
2588694	1694069
2588694	807691
2588694	53531194
2588694	3513319
2588694	1191541
2588694	3344325
2588694	3336505
2588694	3383427
2588694	3383428
2588694	1869706
2588694	604972
2588694	630664
2588694	3356622
2588694	36709097
2588694	24460088
2588694	5899782
2588694	46277501
2588694	10610449
2588694	274245
2588694	49744715
2588694	977405
2588694	988103
2588694	12623668
2588694	2442863
2588694	55198104
2588694	578270
2588694	2021939
2588694	651317
2588694	699972
2588694	53516010
2588694	3651728
2588694	3686062
2588694	44548430
2588694	6998709
2588694	17996375
2588694	420310
2588694	1199574
2588694	7542210
2588694	34211762
2588694	3645197
2588694	1645405
2588694	3507002
2588694	3327968
2588694	2532663
2588694	514849
2588694	54120934
2588694	3312889
2588694	3515047
2588694	60520
2588694	767110
2588694	3324426
2588694	233913
2588694	12975232
2588694	47695544
2588694	56865471
2588694	53453728
2588694	288520
2588694	13403805
2588694	741198
2588694	34268246
2588694	12403741
2588694	18214562
2588694	464128
2588694	51835817
2588694	3573089
2588694	52181152
2588694	53583593
2588694	806606
2588694	3378561
2588694	3378560
2588694	3378563
2588694	583838
2588694	13941125
2588694	3344071
2588694	318962
2588694	10243812
2588694	43292789
2588694	132193
2588694	5958140
2588694	507863
2588694	3068589
2588694	831269
2588694	34371128
2588694	3179421
2588694	12500178
2588694	53531435
2588694	1955997
2588694	34105778
2588694	442845
2588694	1084854
2588694	102390
2588694	1599076
2588694	12182276
2588694	4116536
2588694	189730
2588694	12416999
2588694	42243005
2588694	12897682
2588694	44134
2588694	5749603
2588694	152261
2588694	23567753
2588694	4292320
2588694	3324110
2588694	21973712
2588694	3524586
2588694	49141291
2588694	51641697
2588694	1337842
2588694	42245161
2588694	45889748
2588694	47203919
2588694	9166452
2588694	3718057
2588694	33248
2588694	5754112
2588694	2532653
2588694	438752
2588694	3325758
2588694	765689
2588694	48038180
2588694	11500100
2588694	586482
2588694	3619476
2588694	3516790
2588694	3516792
2588694	246119
2588694	18075640
2588694	34121943
2588694	47174550
2588694	1774474
2588694	3379830
2588694	34277621
2588694	11644416
2588694	194705
2588694	1409866
2588694	3372964
2588694	55398015
2588694	3368670
2588694	12530846
2588694	47423707
2588694	23611050
2588694	12530845
2588694	2897723
2588694	289983
2588694	3573177
2588694	3102257
2588694	97437
2588694	18439221
2588694	476864
2588694	3685977
2588694	3478894
2588694	38417939
2588694	52081437
2588694	12649253
2588694	54077756
2588694	23396546
2588694	23670380
2588694	1335453
2588694	2894178
2588694	3536565
2588694	1731421
2588694	736502
2588694	11815205
2588694	10707171
2588694	296058
2588694	1033974
2588694	71318
2588694	683754
2588694	10543643
2588694	13311100
2588694	674156
2588694	3347760
2588694	687374
2588694	47809183
2588694	34270385
2588694	42440277
2588694	3896095
2588694	952480
2588694	3311331
2588694	12840637
2588694	294849
2588694	1975049
2588694	846446
2588694	12623472
2588694	47467893
2588694	3516676
2588694	1440488
2588694	10884625
2588694	13112363
2588694	10542203
2588694	2292426
2588694	51723564
2588694	60393
2588694	3396221
2588694	10621097
2588694	13059861
2588694	874345
2588694	54015161
2588694	10505668
2588694	13273148
2588694	22613983
2588694	7200627
2588694	7597813
2588694	47643069
2588694	628974
2588694	53430291
2588694	3387361
2588694	87710
2588694	12627216
2588694	1554585
2588694	140919
2588694	10879566
2588694	199378
2588694	3378772
2588694	23350655
2588694	50804784
2588694	2218101
2588694	143214
2588694	52125849
2588694	10897753
2588694	10374204
2588694	54267576
2588694	1098252
2588694	18940152
2588694	1119266
2588694	12964149
2588694	10776737
2588694	12777841
2588694	13400026
2588694	2020935
2588694	3071892
2588694	18167314
2588694	497278
2588694	3629674
2588694	820781
3595008	944303
3595008	170445
3595008	1058410
3595008	47339372
3595008	497582
3595008	12769619
3595008	3582991
3595008	3582990
3595008	24913141
3595008	3516558
3595008	557751
3595008	1314048
3595008	835852
3595008	47411799
3595008	55175908
3595008	3651666
3595008	3581343
3595008	3581342
3595008	3581341
3595008	1749219
3595008	3373418
3595008	3373419
3595008	34138961
3595008	1777607
3595008	13271960
3595008	6116499
3595008	2151135
3595008	649459
3595008	1246535
3595008	44074197
3595008	551435
3595008	3635024
3595008	1480424
3595008	34959277
3595008	1049927
3595008	12332964
3595008	12730107
3595008	51447053
3595008	448365
3595008	3007705
3595008	21849743
3595008	4096294
3595008	55573990
3595008	971184
3595008	1390314
3595008	3376616
3595008	3399442
3595008	2826657
3595008	433687
3595008	13152713
3595008	42201903
3595008	1861619
3595008	841190
3595008	153398
3595008	167198
3595008	36977834
3595008	12624188
3595008	47679023
3595008	12658648
3595008	12763669
3595008	47666898
3595008	42657535
3595008	1259673
3595008	20924940
3595008	3597640
3595008	162405
3595008	18013508
3595008	51612217
3595008	535231
3595008	34299867
3595008	11294389
3595008	1866441
3595008	50755077
3595008	1222358
3595008	48395
3595008	12519758
3595008	589471
3595008	35977073
3595008	532407
3595008	42225023
3595008	12731824
3595008	28114994
3595008	684562
3595008	42491076
3595008	10661305
3595008	517181
3595008	631064
3595008	446104
3595008	1069714
3595008	14120673
3595008	56736843
3595008	9116396
3595008	21679542
3595008	1131741
3595008	833073
3595008	20782927
3595008	2022515
3595008	6151536
3595008	47708958
3595008	2600287
3595008	12711489
3595008	10884613
3595008	3313781
3595008	12554609
3595008	3725957
3595008	10887760
3595008	11604471
3595008	53517104
3595008	47190162
3595008	3668622
3595008	12651501
3595008	18024838
3595008	751973
3595008	476811
3595008	18024307
3595008	3417717
3595008	5500783
3595008	4562544
3595008	153062
3595008	53043463
3595008	12705498
3595008	12530862
3595008	97367
3595008	10248100
3595008	924028
3595008	17968024
3595008	23421867
3595008	1140375
3595008	23603646
3595008	3815489
3595008	2608046
3595008	52565917
3595008	1420246
3595008	368548
3595008	3635023
3595008	41654738
3595008	47649094
3595008	17916723
3595008	1520328
3595008	2300996
3595008	2169239
3595008	3668574
3595008	2324298
3595008	3668578
3595008	3668579
3595008	3347226
3595008	561047
3595008	880561
3595008	1756761
3595008	47675832
3595008	965026
3595008	2557092
3595008	47465510
3595008	1180892
3595008	13017845
3595008	56335869
3595008	12761546
3595008	504075
3595008	34604911
3595008	24577961
3595008	2893472
3595008	27702301
3595008	723714
3595008	9096943
3595008	3353698
3595008	51200294
3595008	12773170
3595008	402341
3595008	12901190
3595008	1385976
3595008	6117304
3595008	3568944
3595008	17906890
3595008	50220071
3595008	939214
3595008	3660
3595008	1026127
3595008	956213
3595008	3569599
3595008	55489681
3595008	3365716
3595008	3506073
3595008	168551
3595008	1509367
3595008	47738634
3595008	1402621
3595008	3573115
3595008	343052
3595008	42164507
3595008	39556
3595008	12618659
3595008	552512
3595008	34062002
3595008	3615049
3595008	52199370
3595008	3359471
3595008	3548296
3595008	3548297
3595008	3548294
3595008	3520618
3595008	3548298
3595008	3548299
3595008	3620841
3595008	358470
3595008	43782691
3595008	1217352
3595008	12146684
3595008	41741884
3595008	505860
3595008	56816220
3595008	3582617
3595008	53567045
3595008	442191
3595008	233859
3595008	7307001
3595008	24513
3595008	18452445
3595008	395460
3595008	50690394
3595008	11132844
3595008	387346
3595008	52028212
3595008	10878599
3595008	313424
3595008	1166825
3595008	47399878
3595008	1202469
3595008	247090
3595008	2595457
3595008	5199778
3595008	279712
3595008	295733
3595008	460711
3595008	768577
3595008	3029554
3595008	4004897
3595008	12521577
3595008	14300800
3595008	1354309
3595008	10809298
3595008	3637576
3595008	3637577
3595008	3497552
3595008	3636855
3595008	53672672
3595008	47217071
3595008	3551528
3595008	47308720
3595008	3516787
3595008	1064551
3595008	1273481
3595008	12887503
3595008	52240515
3595008	53772647
3595008	54522703
3595008	2809387
3595008	849657
3595008	3379829
3595008	1418277
3595008	10584039
3595008	937815
3595008	56188412
3595008	13398576
3595008	10602235
3595008	3368669
3595008	2526
3595008	52643866
3595008	187645
3595008	3368666
3595008	12612578
3595008	3594438
3595008	10661306
3595008	2234064
3595008	10410889
3595008	745644
3595008	3594437
3595008	1694069
3595008	807691
3595008	53531194
3595008	3513319
3595008	1191541
3595008	9029267
3595008	3344325
3595008	3336505
3595008	3383427
3595008	3383428
3595008	1869706
3595008	604972
3595008	47403510
3595008	630664
3595008	3356622
3595008	36709097
3595008	24460088
3595008	5899782
3595008	46277501
3595008	10610449
3595008	274245
3595008	49744715
3595008	977405
3595008	988103
3595008	12623668
3595008	2442863
3595008	55198104
3595008	578270
3595008	2021939
3595008	3668634
3595008	651317
3595008	47725122
3595008	53516010
3595008	3651728
3595008	3686062
3595008	44548430
3595008	6998709
3595008	17996375
3595008	420310
3595008	1199574
3595008	7542210
3595008	34211762
3595008	3476419
3595008	3645197
3595008	1645405
3595008	3507002
3595008	3327968
3595008	2532663
3595008	514849
3595008	54120934
3595008	3312889
3595008	3515047
3595008	60520
3595008	767110
3595008	3324426
3595008	233913
3595008	12975232
3595008	47695544
3595008	56865471
3595008	53453728
3595008	288520
3595008	13403805
3595008	741198
3595008	34268246
3595008	12403741
3595008	18214562
3595008	464128
3595008	51835817
3595008	3573089
3595008	52181152
3595008	53583593
3595008	806606
3595008	1035523
3595008	3378561
3595008	3378560
3595008	3378563
3595008	583838
3595008	13941125
3595008	3344071
3595008	318962
3595008	10243812
3595008	43292789
3595008	132193
3595008	5958140
3595008	507863
3595008	3068589
3595008	831269
3595008	34371128
3595008	3179421
3595008	12500178
3595008	53531435
3595008	1955997
3595008	34105778
3595008	442845
3595008	1084854
3595008	102390
3595008	1599076
3595008	12182276
3595008	4116536
3595008	11047335
3595008	189730
3595008	12416999
3595008	42243005
3595008	12897682
3595008	2335935
3595008	44134
3595008	5749603
3595008	152261
3595008	23567753
3595008	4292320
3595008	3324110
3595008	21973712
3595008	3524586
3595008	49141291
3595008	51641697
3595008	1337842
3595008	42245161
3595008	45889748
3595008	47203919
3595008	9166452
3595008	3718057
3595008	5754112
3595008	2532653
3595008	438752
3595008	3325758
3595008	765689
3595008	48038180
3595008	11500100
3595008	586482
3595008	3619476
3595008	3516790
3595008	3516792
3595008	246119
3595008	18075640
3595008	34121943
3595008	47174550
3595008	1774474
3595008	3379830
3595008	34277621
3595008	11644416
3595008	194705
3595008	1409866
3595008	3372964
3595008	55398015
3595008	3368670
3595008	12530846
3595008	47423707
3595008	23611050
3595008	12530845
3595008	2897723
3595008	289983
3595008	3573177
3595008	3102257
3595008	97437
3595008	18439221
3595008	476864
3595008	3685977
3595008	3478894
3595008	38417939
3595008	52081437
3595008	12649253
3595008	54077756
3595008	23396546
3595008	23670380
3595008	1335453
3595008	2894178
3595008	3536565
3595008	1731421
3595008	736502
3595008	11815205
3595008	10707171
3595008	296058
3595008	1033974
3595008	71318
3595008	683754
3595008	10543643
3595008	13311100
3595008	674156
3595008	41692921
3595008	3347760
3595008	687374
3595008	47809183
3595008	34270385
3595008	42440277
3595008	3896095
3595008	952480
3595008	3311331
3595008	12840637
3595008	294849
3595008	1975049
3595008	47171135
3595008	846446
3595008	12623472
3595008	47467893
3595008	3516676
3595008	1440488
3595008	10884625
3595008	13112363
3595008	10542203
3595008	2292426
3595008	51723564
3595008	60393
3595008	3452675
3595008	3396221
3595008	10621097
3595008	13059861
3595008	3668632
3595008	874345
3595008	54015161
3595008	10505668
3595008	13273148
3595008	22613983
3595008	7200627
3595008	7597813
3595008	47643069
3595008	628974
3595008	53430291
3595008	3387361
3595008	87710
3595008	12627216
3595008	1554585
3595008	140919
3595008	10879566
3595008	199378
3595008	3378772
3595008	23350655
3595008	5751895
3595008	50804784
3595008	2218101
3595008	143214
3595008	52125849
3595008	10897753
3595008	10374204
3595008	54267576
3595008	1098252
3595008	18940152
3595008	1119266
3595008	12964149
3595008	10776737
3595008	12777841
3595008	13400026
3595008	2020935
3595008	3071892
3595008	18167314
3595008	497278
3595008	3629674
3595008	820781
944303	170445
944303	1058410
944303	47339372
944303	497582
944303	12769619
944303	3582991
944303	3582990
944303	24913141
944303	3516558
944303	557751
944303	1314048
944303	835852
944303	47411799
944303	55175908
944303	3651666
944303	3581343
944303	3581342
944303	3581341
944303	1749219
944303	3373418
944303	3373419
944303	34138961
944303	1777607
944303	13271960
944303	6116499
944303	2151135
944303	649459
944303	1246535
944303	44074197
944303	551435
944303	3635024
944303	1480424
944303	34959277
944303	1049927
944303	12332964
944303	12730107
944303	51447053
944303	448365
944303	3007705
944303	21849743
944303	4096294
944303	55573990
944303	971184
944303	1390314
944303	3376616
944303	3399442
944303	2826657
944303	433687
944303	13152713
944303	42201903
944303	1861619
944303	841190
944303	153398
944303	167198
944303	36977834
944303	12624188
944303	47679023
944303	12658648
944303	12763669
944303	47666898
944303	42657535
944303	1259673
944303	20924940
944303	3597640
944303	162405
944303	18013508
944303	51612217
944303	535231
944303	34299867
944303	11294389
944303	1866441
944303	50755077
944303	1222358
944303	48395
944303	12519758
944303	35977073
944303	532407
944303	42225023
944303	644548
944303	12731824
944303	28114994
944303	684562
944303	42491076
944303	10661305
944303	517181
944303	631064
944303	446104
944303	1069714
944303	14120673
944303	56736843
944303	9116396
944303	21679542
944303	1131741
944303	833073
944303	20782927
944303	2022515
944303	6151536
944303	47708958
944303	2600287
944303	12711489
944303	10884613
944303	3313781
944303	12554609
944303	3725957
944303	10887760
944303	11604471
944303	53517104
944303	47190162
944303	3668622
944303	12651501
944303	18024838
944303	751973
944303	476811
944303	18024307
944303	3417717
944303	5500783
944303	4562544
944303	153062
944303	53043463
944303	12705498
944303	12530862
944303	97367
944303	10248100
944303	924028
944303	17968024
944303	23421867
944303	1140375
944303	23603646
944303	3815489
944303	2608046
944303	52565917
944303	1420246
944303	368548
944303	3635023
944303	41654738
944303	47649094
944303	17916723
944303	1520328
944303	2300996
944303	2169239
944303	3668574
944303	2324298
944303	3668578
944303	3668579
944303	3347226
944303	561047
944303	880561
944303	1756761
944303	47675832
944303	965026
944303	2557092
944303	47465510
944303	1180892
944303	13017845
944303	56335869
944303	12761546
944303	504075
944303	34604911
944303	24577961
944303	2893472
944303	27702301
944303	723714
944303	9096943
944303	3353698
944303	51200294
944303	12773170
944303	402341
944303	12901190
944303	1385976
944303	6117304
944303	3568944
944303	17906890
944303	50220071
944303	939214
944303	3660
944303	1026127
944303	956213
944303	3569599
944303	55489681
944303	3365716
944303	3506073
944303	168551
944303	1509367
944303	47738634
944303	1402621
944303	3573115
944303	343052
944303	42164507
944303	39556
944303	12618659
944303	552512
944303	34062002
944303	3615049
944303	52199370
944303	3359471
944303	3548296
944303	3548297
944303	3548294
944303	3548295
944303	3520618
944303	3548298
944303	3548299
944303	3620841
944303	358470
944303	43782691
944303	1217352
944303	12146684
944303	41741884
944303	505860
944303	56816220
944303	3582617
944303	53567045
944303	442191
944303	233859
944303	7307001
944303	24513
944303	18452445
944303	395460
944303	50690394
944303	11132844
944303	387346
944303	52028212
944303	10878599
944303	313424
944303	1166825
944303	47399878
944303	1202469
944303	247090
944303	2595457
944303	18100387
944303	5199778
944303	279712
944303	295733
944303	460711
944303	768577
944303	3029554
944303	4004897
944303	12521577
944303	14300800
944303	1354309
944303	10809298
944303	3637576
944303	3637577
944303	3497552
944303	3636855
944303	53672672
944303	47217071
944303	3551528
944303	47308720
944303	3516787
944303	3318147
944303	1064551
944303	1273481
944303	12887503
944303	52240515
944303	53772647
944303	54522703
944303	2809387
944303	849657
944303	3379829
944303	1418277
944303	10584039
944303	937815
944303	56188412
944303	13398576
944303	10602235
944303	3368669
944303	2526
944303	52643866
944303	187645
944303	3368666
944303	12612578
944303	3594438
944303	10661306
944303	2234064
944303	10410889
944303	745644
