123;60;2004
124;226;2005
124;132;2005
125;225;2002
125;227;2002
125;42;2002
125;132;2002
126;228;2002
126;229;2002
127;230;2000
127;23;2000
127;93;2000
128;231;2002
128;232;2002
128;44;2002
129;233;2004
129;234;2004
130;235;2002
130;236;2002
130;237;2002
131;233;2005
131;234;2005
131;238;2005
131;239;2005
132;240;2004
132;241;2004
132;242;2004
132;12;2004
133;243;2004
133;102;2004
134;244;2000
135;245;2002
136;246;2002
136;122;2002
137;245;2000
137;247;2000
138;248;2000
138;249;2000
138;194;2000
139;250;2000
139;251;2000
140;252;2005
140;23;2005
141;253;2004
141;254;2004
141;255;2004
141;256;2004
142;257;2004
142;258;2004
142;259;2004
143;107;2001
143;105;2001
144;260;2005
144;154;2005
145;47;2002
146;261;2003
146;191;2003
146;199;2003
146;60;2003
147;262;2004
147;263;2004
147;264;2004
148;265;2000
148;259;2000
149;266;2000
149;267;2000
149;268;2000
150;269;2001
150;270;2001
151;271;2004
152;269;2001
152;270;2001
153;272;2001
154;273;2006
154;270;2006
155;274;2003
155;275;2003
155;276;2003
156;277;2003
156;278;2003
156;279;2003
157;280;2001
157;281;2001
158;282;2002
158;283;2002
159;284;2001
159;285;2001
160;286;2001
160;287;2001
161;288;2004
161;289;2004
162;189;2000
163;189;2000
163;44;2000
164;290;2002
164;291;2002
165;290;2004
165;292;2004
166;293;2004
166;294;2004
167;295;2003
167;296;2003
168;297;2003
169;298;2002
169;299;2002
169;300;2002
170;102;2003
170;301;2003
170;302;2003
171;303;2003
171;128;2003
172;303;2003
172;304;2003
172;305;2003
172;306;2003
172;307;2003
173;303;2000
173;308;2000
173;309;2000
174;310;2000
174;84;2000
175;311;2000
176;312;2002
176;313;2002
176;314;2002
177;306;2003
177;315;2003
178;316;2004
178;103;2004
179;139;2000
179;317;2000
180;139;2002
180;289;2002
181;318;2003
181;319;2003
182;320;2003
182;321;2003
183;322;2005
183;137;2005
184;323;2003
184;324;2003
184;133;2003
185;325;2004
185;326;2004
185;327;2004
185;328;2004
185;329;2004
186;330;2002
186;331;2002
186;332;2002
187;333;2004
187;334;2004
188;335;2001
188;336;2001
188;337;2001
189;335;2003
189;338;2003
189;336;2003
190;339;2000
190;340;2000
191;341;2001
191;113;2001
192;342;2003
192;343;2003
192;344;2003
193;345;2003
193;346;2003
194;347;2003
194;348;2003
194;349;2003
195;350;2004
195;351;2004
196;350;2002
196;352;2002
196;351;2002
197;353;2005
197;354;2005
197;355;2005
198;356;2000
198;357;2000
198;276;2000
199;358;2004
200;12;2004
200;242;2004
200;359;2004
200;360;2004
200;361;2004
201;12;2000
201;360;2000
201;361;2000
202;12;2001
202;360;2001
202;361;2001
203;12;2000
203;60;2000
203;360;2000
203;361;2000
204;362;2000
204;46;2000
205;363;2004
206;364;2002
206;365;2002
206;366;2002
207;113;2001
208;113;2001
208;367;2001
208;341;2001
208;368;2001
209;369;2000
209;247;2000
210;370;2003
211;62;2004
211;61;2004
212;75;2000
212;371;2000
213;372;2002
213;373;2002
213;374;2002
214;375;2002
214;376;2002
214;377;2002
214;155;2002
215;378;2003
216;379;2002
216;380;2002
217;381;2003
217;382;2003
217;383;2003
217;384;2003
218;385;2004
218;386;2004
219;78;2001
219;80;2001
220;387;2003
220;24;2003
221;388;2004
221;389;2004
221;390;2004
221;391;2004
221;127;2004
222;249;2004
222;392;2004
223;393;2004
223;182;2004
223;394;2004
224;395;2002
224;396;2002
224;397;2002
225;398;2000
225;285;2000
226;399;2000
226;400;2000
227;401;2003
227;402;2003
228;403;2002
228;404;2002
228;405;2002
228;406;2002
229;407;2004
229;408;2004
229;409;2004
230;410;2002
230;411;2002
230;153;2002
231;412;2002
231;176;2002
232;413;2002
232;71;2002
233;414;2002
233;382;2002
233;262;2002
234;415;2002
234;416;2002
234;417;2002
235;418;2001
236;419;2004
236;420;2004
236;421;2004
236;214;2004
236;163;2004
237;422;2004
238;423;2000
238;244;2000
239;424;2002
239;425;2002
239;426;2002
240;427;2005
241;428;2001
241;429;2001
242;430;2001
243;431;2001
243;137;2001
244;86;2002
245;432;2000
245;32;2000
246;433;2002
247;433;2002
248;433;2002
248;434;2002
249;435;2002
249;436;2002
250;437;2002
250;292;2002
250;438;2002
251;439;2000
251;440;2000
251;441;2000
252;296;2003
253;296;2003
253;442;2003
253;443;2003
253;444;2003
253;445;2003
253;446;2003
253;447;2003
253;448;2003
253;449;2003
253;450;2003
253;451;2003
253;452;2003
253;453;2003
253;454;2003
253;455;2003
254;296;2003
254;456;2003
254;457;2003
254;11;2003
254;270;2003
255;32;2000
255;441;2000
256;377;2004
256;155;2004
256;376;2004
256;458;2004
256;459;2004
256;460;2004
256;461;2004
257;137;2004
258;137;2004
259;462;2005
259;463;2005
260;464;2000
260;358;2000
261;465;2002
261;466;2002
261;222;2002
262;467;2000
262;468;2000
263;469;2004
263;196;2004
264;470;2002
264;471;2002
264;472;2002
265;473;2000
265;474;2000
265;475;2000
266;476;2000
266;477;2000
267;478;2004
267;145;2004
267;479;2004
268;480;2004
268;481;2004
268;482;2004
269;483;2002
269;346;2002
270;484;2000
270;485;2000
270;486;2000
271;487;2000
271;275;2000
271;279;2000
271;276;2000
272;488;2004
272;489;2004
273;490;2002
273;308;2002
273;491;2002
274;492;2002
274;493;2002
274;494;2002
274;495;2002
275;496;2002
275;292;2002
276;497;2000
276;311;2000
277;497;2000
277;311;2000
277;498;2000
278;497;2003
278;176;2003
279;499;2000
279;500;2000
280;386;2004
281;386;2000
281;501;2000
281;502;2000
282;386;2000
282;93;2000
283;503;2004
283;189;2004
284;504;2000
284;505;2000
285;317;2002
285;506;2002
286;317;2002
286;139;2002
287;317;2002
287;507;2002
287;351;2002
288;508;2004
288;509;2004
288;510;2004
288;137;2004
289;472;2002
290;511;2002
290;512;2002
291;513;2002
292;514;2000
293;515;2000
293;516;2000
293;84;2000
294;515;2000
294;137;2000
295;351;2000
295;292;2000
296;351;2002
296;292;2002
297;351;2002
297;517;2002
297;518;2002
297;519;2002
298;456;2002
298;520;2002
298;214;2002
298;270;2002
299;521;2003
299;97;2003
300;522;2000
301;523;2004
301;524;2004
302;525;2004
302;526;2004
302;527;2004
302;528;2004
302;529;2004
303;142;2004
303;127;2004
303;149;2004
304;530;2005
304;531;2005
305;532;2000
306;533;2000
307;534;2004
307;357;2004
307;276;2004
308;535;2001
308;536;2001
308;142;2001
309;537;2003
309;538;2003
309;443;2003
309;296;2003
310;539;2001
310;46;2001
310;540;2001
310;362;2001
311;541;2002
311;542;2002
311;543;2002
311;544;2002
312;545;2002
312;122;2002
313;546;2003
313;368;2003
313;61;2003
314;547;2002
314;127;2002
315;548;2000
315;421;2000
315;549;2000
316;550;2003
316;102;2003
317;551;2005
317;309;2005
317;552;2005
318;49;2003
318;48;2003
318;553;2003
318;554;2003
318;218;2003
318;555;2003
318;556;2003
319;557;2006
319;558;2006
320;559;2004
320;560;2004
321;186;2006
321;343;2006
322;561;2000
322;229;2000
323;81;2006
323;562;2006
323;563;2006
324;258;2002
325;564;2006
325;131;2006
325;565;2006
325;566;2006
325;42;2006
326;429;2003
327;567;2006
327;424;2006
328;568;2003
328;97;2003
329;569;2006
330;570;2002
330;46;2002
331;143;2006
331;571;2006
331;47;2006
332;531;2005
333;572;2006
333;573;2006
334;574;2005
335;52;2006
335;575;2006
335;576;2006
335;577;2006
336;578;1990
337;579;2002
337;434;2002
338;91;2006
338;377;2006
338;155;2006
338;93;2006
339;580;2001
340;183;2006
340;184;2006
341;581;2005
341;582;2005
341;583;2005
341;198;2005
342;584;2006
342;311;2006
343;585;2004
343;155;2004
344;586;2006
344;587;2006
345;588;2004
345;589;2004
345;590;2004
346;591;2006
346;592;2006
346;593;2006
347;594;2005
347;93;2005
348;579;2006
349;595;2002
350;596;2006
350;597;2006
351;598;2001
351;599;2001
351;600;2001
352;601;2006
352;50;2006
353;602;2002
353;576;2002
354;603;2006
354;23;2006
355;604;2001
355;605;2001
355;606;2001
356;607;2006
356;608;2006
356;609;2006
357;560;2004
357;282;2004
358;610;2006
358;611;2006
358;612;2006
359;560;2005
359;282;2005
359;613;2005
360;614;2006
360;615;2006
360;616;2006
361;617;2004
361;618;2004
361;619;2004
362;620;2006
362;621;2006
362;47;2006
363;622;2004
363;623;2004
363;624;2004
364;625;2006
364;626;2006
364;367;2006
365;627;2004
365;597;2004
366;359;2006
366;12;2006
366;60;2006
366;361;2006
367;42;2001
367;132;2001
368;628;2006
368;105;2006
369;629;2007
369;630;2007
370;631;2002
370;632;2002
370;633;2002
370;634;2002
370;635;2002
370;636;2002
370;637;2002
371;638;2006
372;586;2002
372;289;2002
373;225;2006
373;577;2006
373;60;2006
374;639;2000
374;189;2000
374;640;2000
374;641;2000
375;642;2006
375;643;2006
375;549;2006
376;199;2000
376;198;2000
376;644;2000
377;645;2006
377;646;2006
377;276;2006
378;186;2003
378;185;2003
379;647;2006
379;90;2006
380;98;2000
380;24;2000
381;648;2006
381;649;2006
381;650;2006
381;651;2006
381;652;2006
382;653;2004
382;253;2004
383;654;2006
383;655;2006
384;653;2004
384;656;2004
385;433;2006
385;44;2006
386;657;2003
386;658;2003
386;659;2003
387;660;2006
387;42;2006
387;661;2006
387;662;2006
388;663;2004
388;664;2004
388;665;2004
389;666;2006
389;667;2006
390;668;2002
390;669;2002
390;670;2002
391;671;2006
391;672;2006
392;589;2003
392;60;2003
393;673;2006
393;674;2006
393;675;2006
393;612;2006
394;589;2003
394;60;2003
395;586;2006
395;676;2006
396;677;2002
396;678;2002
397;679;2006
397;680;2006
397;592;2006
397;681;2006
397;194;2006
398;583;2001
398;682;2001
398;199;2001
398;198;2001
399;683;2006
399;684;2006
399;644;2006
400;583;2001
400;198;2001
400;336;2001
401;685;2006
401;667;2006
402;686;2005
402;687;2005
402;688;2005
402;155;2005
403;186;2006
403;343;2006
404;689;2003
404;690;2003
404;691;2003
405;692;2006
405;693;2006
405;694;2006
406;512;2004
406;695;2004
406;696;2004
406;697;2004
406;698;2004
406;511;2004
407;699;2006
407;667;2006
408;700;2002
408;485;2002
409;581;2006
409;198;2006
410;701;2007
410;702;2007
411;703;2001
411;196;2001
412;704;2006
412;142;2006
413;198;2005
413;197;2005
413;705;2005
413;706;2005
414;707;2006
414;68;2006
414;90;2006
415;708;2005
415;709;2005
415;710;2005
416;711;2006
416;549;2006
416;712;2006
416;713;2006
416;714;2006
417;198;2000
417;583;2000
417;336;2000
418;715;2006
418;566;2006
418;716;2006
419;717;2002
419;718;2002
419;510;2002
420;567;2005
420;424;2005
421;719;2005
421;60;2005
421;589;2005
422;188;2005
422;61;2005
422;189;2005
423;75;2005
424;349;2005
425;720;2005
425;721;2005
425;722;2005
426;723;2005
426;724;2005
426;103;2005
427;401;2005
427;42;2005
427;715;2005
428;661;2005
428;42;2005
429;216;2005
430;725;2005
430;726;2005
430;727;2005
431;728;2005
431;729;2005
431;303;2005
432;320;2005
433;730;2005
434;731;2005
434;732;2005
435;733;2005
435;536;2005
436;734;2005
436;515;2005
436;45;2005
436;735;2005
437;279;2005
437;52;2005
437;275;2005
438;736;2005
438;44;2005
439;419;2005
439;737;2005
439;214;2005
440;385;2005
440;585;2005
440;386;2005
440;93;2005
440;738;2005
440;739;2005
440;284;2005
440;155;2005
441;740;2005
441;741;2005
441;742;2005
442;743;2005
442;744;2005
442;404;2005
442;406;2005
443;745;2005
443;746;2005
444;747;2005
444;71;2005
445;748;2006
445;749;2006
445;19;2006
445;24;2006
446;512;2006
447;750;2006
447;751;2006
447;752;2006
448;753;2006
448;190;2006
448;176;2006
449;754;2006
449;755;2006
450;756;2006
450;757;2006
450;758;2006
451;225;2006
451;309;2006
451;132;2006
452;145;2006
452;478;2006
452;759;2006
453;760;2006
453;761;2006
453;762;2006
454;763;2006
454;764;2006
455;765;2006
455;766;2006
456;767;2006
456;322;2006
456;386;2006
456;137;2006
457;768;2006
457;21;2006
458;769;2006
458;770;2006
458;771;2006
459;772;2006
459;196;2006
460;773;2006
461;98;2006
461;24;2006
462;687;2006
462;585;2006
462;155;2006
463;774;2006
463;84;2006
463;476;2006
464;775;2006
464;776;2006
464;777;2006
464;778;2006
465;779;2006
465;739;2006
465;93;2006
466;620;2006
466;47;2006
467;86;2006
467;738;2006
468;780;2006
468;303;2006
469;781;2006
469;518;2006
469;189;2006
470;422;2006
470;739;2006
471;349;2006
471;347;2006
472;782;2006
472;783;2006
472;433;2006
473;784;2006
473;785;2006
473;786;2006
474;787;2008
474;788;2008
474;789;2008
474;790;2008
474;791;2008
474;792;2008
474;793;2008
475;783;2006
475;794;2006
476;66;2006
476;67;2006
477;795;2006
477;311;2006
477;309;2006
478;796;2006
478;176;2006
479;131;2006
479;42;2006
479;797;2006
479;132;2006
480;798;2006
480;799;2006
481;800;2006
481;801;2006
481;724;2006
481;103;2006
481;802;2006
482;176;2006
482;803;2006
482;109;2006
483;610;2006
483;611;2006
483;612;2006
484;804;2006
484;805;2006
485;806;2006
486;303;2006
486;309;2006
486;42;2006
487;807;2006
487;336;2006
488;808;2006
488;805;2006
488;550;2006
488;806;2006
488;809;2006
488;810;2006
489;811;2006
489;812;2006
490;813;2008
490;814;2008
490;386;2008
490;815;2008
490;816;2008
491;817;2007
491;516;2007
491;818;2007
492;819;2007
492;820;2007
492;821;2007
493;822;2007
493;823;2007
494;824;2007
494;825;2007
495;826;2007
495;727;2007
495;93;2007
496;167;2007
496;170;2007
496;168;2007
496;827;2007
497;828;2007
498;829;2007
498;830;2007
499;831;2008
499;433;2008
500;230;2007
500;46;2007
500;483;2007
500;832;2007
500;258;2007
501;833;2007
501;834;2007
501;835;2007
501;24;2007
502;836;2007
502;837;2007
503;838;2007
503;839;2007
503;840;2007
503;615;2007
503;841;2007
504;842;2007
504;843;2007
504;844;2007
504;845;2007
505;846;2007
505;847;2007
505;848;2007
505;849;2007
505;850;2007
505;851;2007
505;852;2007
505;853;2007
506;854;2008
506;283;2008
506;855;2008
506;856;2008
507;857;2007
508;858;2007
508;859;2007
509;860;2007
509;499;2007
510;861;2007
510;862;2007
510;863;2007
510;864;2007
510;865;2007
511;866;2007
511;357;2007
511;276;2007
512;747;2007
512;71;2007
513;293;2007
514;867;2007
514;868;2007
514;133;2007
515;225;2007
515;831;2007
515;434;2007
516;75;2007
517;423;2007
517;244;2007
518;869;2007
518;870;2007
518;871;2007
519;872;2007
519;311;2007
519;309;2007
520;873;2007
520;693;2007
520;44;2007
521;874;2008
521;875;2008
521;876;2008
522;41;2007
522;434;2007
522;877;2007
522;43;2007
523;878;2007
523;222;2007
523;871;2007
524;879;2007
524;880;2007
524;881;2007
525;882;2007
525;883;2007
526;884;2007
526;229;2007
526;885;2007
526;886;2007
527;887;2007
527;837;2007
527;888;2007
527;889;2007
527;890;2007
528;891;2007
528;892;2007
528;28;2007
529;893;2007
529;894;2007
529;895;2007
530;764;2007
530;896;2007
530;897;2007
530;898;2007
531;899;2007
531;900;2007
531;359;2007
532;901;2007
532;902;2007
532;903;2007
533;904;2008
533;429;2008
533;115;2008
533;905;2008
534;906;2008
534;907;2008
535;216;2007
536;115;2008
536;727;2008
536;908;2008
537;909;2008
537;531;2008
538;910;2007
538;911;2007
538;322;2007
538;386;2007
539;912;2008
539;913;2008
539;914;2008
539;915;2008
539;283;2008
540;728;2008
540;729;2008
540;128;2008
540;303;2008
541;725;2007
541;916;2007
541;917;2007
541;918;2007
541;727;2007
542;919;2008
542;920;2008
542;113;2008
543;921;2008
543;922;2008
544;724;2007
544;723;2007
544;923;2007
544;802;2007
545;924;2008
545;429;2008
545;925;2008
545;115;2008
546;926;2008
546;927;2008
546;928;2008
546;929;2008
547;930;2008
547;931;2008
547;932;2008
548;933;2007
548;934;2007
548;935;2007
548;936;2007
548;937;2007
548;938;2007
549;939;2007
549;940;2007
550;941;2008
550;942;2008
551;943;2007
551;944;2007
552;945;2008
552;946;2008
552;113;2008
553;947;2008
553;948;2008
554;949;2007
554;950;2007
555;951;2008
555;952;2008
556;953;2008
556;28;2008
557;498;2007
557;954;2007
557;955;2007
558;956;2008
558;957;2008
558;499;2008
559;958;2008
559;959;2008
560;267;2006
560;196;2006
560;24;2006
561;683;2007
561;684;2007
561;960;2007
562;961;2007
562;727;2007
563;962;2007
563;963;2007
563;964;2007
564;965;2007
564;589;2007
564;59;2007
565;480;2007
565;565;2007
565;42;2007
566;966;2007
566;967;2007
566;873;2007
566;693;2007
566;44;2007
567;968;2007
567;969;2007
567;970;2007
567;971;2007
568;944;2007
568;972;2007
569;973;2007
569;974;2007
569;975;2007
569;976;2007
569;977;2007
569;978;2007
569;979;2007
570;980;2008
570;981;2008
571;982;2007
571;97;2007
572;983;2007
572;598;2007
573;451;2007
573;296;2007
573;443;2007
573;984;2007
574;985;2007
574;986;2007
574;32;2007
575;322;2007
575;987;2007
575;137;2007
576;988;2007
576;989;2007
576;990;2007
576;991;2007
576;992;2007
577;11;2007
578;993;2007
578;994;2007
578;995;2007
578;996;2007
579;523;2007
579;997;2007
579;998;2007
580;999;2007
580;407;2007
580;1000;2007
580;1001;2007
580;1002;2007
581;1003;2007
581;573;2007
581;1004;2007
582;1005;2007
582;47;2007
583;1006;2007
583;379;2007
584;1007;2007
584;358;2007
585;132;2007
586;1008;2007
587;1009;2007
587;1010;2007
587;1011;2007
587;1012;2007
587;1013;2007
588;1014;2007
588;1015;2007
588;1016;2007
588;1017;2007
588;1018;2007
589;758;2007
589;1019;2007
589;1020;2007
589;1021;2007
590;62;2007
590;781;2007
590;61;2007
591;1022;2007
591;1023;2007
591;1024;2007
592;1025;2007
592;1026;2007
592;585;2007
592;155;2007
593;1027;2007
593;152;2007
593;1028;2007
594;183;2007
594;1029;2007
594;1030;2007
594;1031;2007
595;1032;2007
595;79;2007
596;253;2007
596;1033;2007
596;1034;2007
596;1035;2007
596;1036;2007
596;1037;2007
596;796;2007
596;1038;2007
596;1039;2007
597;979;2007
597;1040;2007
597;973;2007
597;975;2007
597;974;2007
597;1041;2007
597;1042;2007
597;1043;2007
597;1044;2007
597;1045;2007
598;1046;2007
598;1047;2007
598;1048;2007
598;1049;2007
599;1050;2007
599;189;2007
599;1051;2007
600;1052;2007
600;290;2007
601;1053;2007
601;351;2007
601;115;2007
602;1054;2007
602;1055;2007
602;573;2007
603;1056;2008
603;1057;2008
604;253;2007
604;1058;2007
604;1009;2007
604;292;2007
605;1059;2007
605;1060;2007
605;379;2007
606;256;2007
606;1061;2007
606;1062;2007
607;1063;2007
607;176;2007
608;719;2008
608;225;2008
608;1064;2008
608;736;2008
608;589;2008
608;60;2008
609;1065;2008
609;28;2008
610;837;2008
611;1066;2008
611;1067;2008
611;1068;2008
611;1069;2008
611;1070;2008
611;1071;2008
612;1072;2008
612;1073;2008
612;194;2008
613;1074;2008
613;230;2008
613;46;2008
613;1075;2008
613;483;2008
614;1076;2008
614;586;2008
615;1077;2008
615;1078;2008
615;1079;2008
616;1080;2008
616;258;2008
616;93;2008
617;1081;2008
617;1082;2008
617;1083;2008
617;1084;2008
618;387;2008
618;24;2008
619;386;2008
619;60;2008
619;485;2008
620;1085;2008
620;881;2008
621;1086;2008
621;128;2008
621;303;2008
622;1087;2008
622;876;2008
622;875;2008
623;1088;2008
623;1089;2008
623;781;2008
623;1090;2008
623;62;2008
623;61;2008
623;641;2008
623;189;2008
624;708;2008
624;189;2008
625;1091;2008
625;1092;2008
626;1093;2008
626;1094;2008
626;133;2008
627;139;2008
627;1095;2008
628;1096;2008
628;1097;2008
629;1098;2008
629;1099;2008
629;727;2008
630;1100;2008
630;1101;2008
631;1102;2008
631;1103;2008
631;1104;2008
631;1105;2008
631;1106;2008
631;1107;2008
631;1108;2008
632;1109;2008
632;1110;2008
632;1033;2008
632;253;2008
633;1111;1993
633;1112;1993
634;1113;1994
634;28;1994
635;1114;2008
635;1115;2008
636;46;1993
636;1116;1993
636;93;1993
637;1117;2008
637;589;2008
637;60;2008
638;298;2008
638;1118;2008
639;359;2008
639;1119;2008
639;1120;2008
640;1121;2008
640;722;2008
641;1122;2008
641;881;2008
642;1123;2008
642;348;2008
643;1124;1993
644;1125;2008
644;597;2008
644;627;2008
645;1126;2008
646;1127;2008
646;524;2008
647;717;2008
647;1128;2008
647;510;2008
647;718;2008
648;1129;2008
648;1130;2008
648;1131;2008
649;44;1993
650;1132;1993
650;1028;1993
650;229;1993
651;1133;1993
652;44;1993
652;877;1993
653;1134;1993
654;1135;1993
654;181;1993
655;1136;1993
656;1137;1993
657;578;1997
658;1138;2008
658;956;2008
658;459;2008
658;155;2008
659;321;1993
660;70;1993
660;71;1993
661;1139;1993
662;1140;1993
662;1141;1993
662;998;1993
662;1142;1993
663;377;2008
663;422;2008
663;1143;2008
663;1144;2008
663;1145;2008
663;1146;2008
663;1147;2008
663;1148;2008
663;1149;2008
663;1150;2008
663;1151;2008
663;1152;2008
663;1153;2008
663;1030;2008
663;1154;2008
663;1155;2008
663;1029;2008
663;1156;2008
663;1157;2008
664;421;1993
664;214;1993
665;1158;1994
665;253;1994
666;769;2008
666;770;2008
666;771;2008
667;1159;1988
667;834;1988
667;1160;1988
668;253;1987
669;137;1988
669;1161;1988
670;113;1987
671;358;1987
672;1162;1988
672;1163;1988
672;1164;1988
673;1162;1988
674;1165;1988
674;1166;1988
674;1167;1988
675;1168;1987
675;1169;1987
675;1170;1987
676;1164;1988
676;1163;1988
676;1162;1988
677;1111;1988
678;1171;1988
679;434;1987
680;762;1987
680;1172;1987
681;1173;1988
682;1163;1987
682;1164;1987
682;1162;1987
683;474;1989
684;189;1988
684;1174;1988
685;1167;1988
686;1175;1988
686;630;1988
687;1176;1989
687;178;1989
687;1177;1989
687;181;1989
687;180;1989
688;1058;1988
688;1178;1988
688;189;1988
689;180;1989
689;181;1989
690;1179;1988
691;1180;1989
691;1181;1989
691;181;1989
691;180;1989
691;1182;1989
691;1183;1989
692;1173;1988
692;1184;1988
693;45;1989
694;1185;1988
694;1186;1988
695;1187;1989
695;1188;1989
695;1189;1989
695;1190;1989
696;1159;1988
696;1139;1988
697;1191;1989
697;1192;1989
697;1193;1989
697;181;1989
697;180;1989
698;1174;1989
698;189;1989
699;1194;1989
700;1169;1989
700;1168;1989
701;1195;1989
701;1196;1989
702;1197;1989
702;1198;1989
703;979;1989
703;189;1989
703;292;1989
704;358;1989
705;1199;1989
706;1169;1989
707;1179;1989
708;1200;1989
709;583;1989
709;1201;1989
710;323;1989
711;1136;1989
712;1202;1989
713;1203;1989
714;224;1989
714;1204;1989
714;36;1989
715;1205;1990
715;71;1990
716;1206;1990
716;416;1990
717;1173;1990
718;1058;1990
718;1178;1990
718;189;1990
719;1207;1990
720;1208;1990
720;1209;1990
721;1174;1990
721;189;1990
722;1210;1990
722;1211;1990
723;137;1990
724;583;1990
724;1212;1990
725;44;1990
725;75;1990
726;1134;1990
726;1213;1990
726;1214;1990
726;1215;1990
727;1207;1990
728;1216;1990
728;1217;1990
728;907;1990
729;1218;1990
729;270;1990
730;1219;1990
730;99;1990
730;580;1990
731;67;1990
731;907;1990
732;1220;1990
732;128;1990
733;1221;1990
733;1222;1990
734;510;1990
734;137;1990
735;105;1990
736;96;1990
736;99;1990
737;1173;1990
738;292;1990
739;1212;1991
739;583;1991
740;1223;1991
740;1224;1991
740;1213;1991
741;132;1991
742;1225;1991
742;1226;1991
742;1227;1991
743;1228;1991
744;1205;1991
744;71;1991
745;176;1991
745;253;1991
745;189;1991
746;340;1991
746;1229;1991
746;1230;1991
746;1231;1991
747;1232;1991
748;427;1991
749;1233;1991
749;1234;1991
750;1195;1991
750;1235;1991
750;1196;1991
751;1236;1991
752;1237;1992
752;1238;1992
752;1239;1992
753;474;1992
754;1240;1991
754;1241;1991
755;1242;1992
756;1243;1991
756;1244;1991
757;1236;1991
758;424;1992
758;189;1992
759;1171;1992
759;99;1992
760;512;1992
760;44;1992
761;1245;1991
761;1209;1991
762;128;1992
762;1246;1992
762;84;1992
762;1247;1992
763;638;1992
