29;27233;0;0;112;
29;27051;0;0;40;
29;49;0;0;56;
29;31739;0;0;48;
30;1993;0;0;35;
30;44;0;0;301;
30;1813;0;0;28;
30;5945;0;0;28;
30;5306;0;0;28;
30;1820;0;0;35;
31;23168;0;0;108;
31;11634;0;0;90;
31;31174;0;0;54;
31;2054;0;0;72;
31;13011;0;0;126;
31;2442;0;0;324;
31;50;0;0;144;
31;1807;0;0;54;
31;51;0;0;126;
31;1813;0;0;72;
31;1974;0;0;90;
31;5879;0;0;54;
31;5945;0;0;72;
31;5306;0;0;72;
31;2043;0;0;72;
31;1820;0;0;90;
31;31263;0;0;54;
32;11634;0;0;85;
32;9573;0;0;731;
32;774;0;0;187;
32;44;0;0;731;
32;10541;0;0;85;
32;1006;0;0;68;
32;31247;0;0;85;
32;3829;0;0;102;
32;245;0;0;272;
32;826;0;0;68;
32;574;0;0;68;
32;31837;0;0;51;
32;31581;0;0;68;
32;94;0;0;85;
32;255;0;0;85;
33;52;0;0;18;
33;53;0;0;15;
34;44;0;0;86;
35;3556;0;0;24;
35;54;0;0;24;
35;55;0;0;30;
35;56;0;0;18;
35;57;0;0;24;
36;714;0;0;24;
36;21968;0;0;18;
36;58;0;0;18;
36;59;0;0;24;
36;60;0;0;108;
37;62;0;0;18;
37;61;0;0;42;
38;63;0;0;8;
39;64;0;0;21;
39;65;0;0;27;
40;5408;0;0;16;
40;66;0;0;40;
40;67;0;0;80;
40;5412;0;0;16;
40;5410;0;0;16;
40;4660;0;0;32;
40;5214;0;0;64;
41;522;0;0;30;
41;4735;0;0;40;
41;68;0;0;80;
41;69;0;0;95;
42;387;0;0;154;
42;12813;0;0;88;
42;1423;0;0;154;
42;4112;0;0;198;
42;1301;0;0;132;
42;427;0;0;220;
42;428;0;0;88;
42;1071;0;0;132;
42;1076;0;0;44;
42;565;1.18329466245;0;154;
42;1353;0;0;110;
42;66;0;0;110;
42;67;0;0;220;
42;325;1.18329466245;0;154;
42;73;0;0;88;
42;1356;0;0;110;
42;479;0;0;110;
42;486;0;0;110;
42;367;0;0;132;
42;1394;0;0;66;
42;125;0;0;110;
43;68;0;0;96;
43;69;0;0;114;
43;15049;0;0;30;
43;522;0;0;36;
43;4735;0;0;48;
44;128;0.756304195516;0;1505;
44;385;0;0;258;
44;3715;0;0;129;
44;1030;0;0;989;
44;775;0;0;172;
44;520;0;0;172;
44;649;0;0;301;
44;32266;0;0;129;
44;652;0;0;602;
44;31629;0;0;129;
44;28825;0;0;473;
44;792;0;0;215;
44;921;0;0;129;
44;32413;0;0;215;
44;163;0;0;430;
44;933;0;0;172;
44;3750;0;0;602;
44;4167;0;0;215;
44;31922;0;0;215;
44;821;0;0;129;
44;566;0;0;344;
44;958;0;0;129;
44;438;0;0;129;
44;70;0;0;688;
44;71;0.647639852181;0;903;
44;4299;0;0;129;
44;866;0;0;172;
44;725;0;0;258;
44;98;0;0;430;
44;4196;0;0;129;
44;869;0;0;258;
44;10214;0;0;258;
44;875;0;0;215;
44;3955;0;0;129;
44;3701;0;0;215;
44;760;0;0;301;
44;32509;0;0;172;
45;72;0;0;24;
45;73;0;0;32;
45;3662;0;0;32;
45;3699;0;0;96;
45;436;0;0;56;
45;693;0;0;48;
46;613;0;0;112;
46;780;0;0;42;
46;204;0;0;84;
46;74;0;0;28;
46;75;0;0;252;
46;76;0;0;42;
46;879;0;0;210;
46;822;0;0;56;
46;500;0;0;112;
46;310;0;0;70;
46;636;0;0;56;
46;330;0;0;42;
46;1011;0;0;42;
47;803;0;0;44;
47;582;0;0;33;
47;362;0;0;55;
47;331;0;0;44;
47;77;0;0;33;
47;78;0;0;55;
47;79;0;0;66;
47;80;0;0;66;
47;145;0;0;55;
47;466;0;0;33;
48;81;0;0;48;
48;82;0;0;24;
48;318;0;0;40;
49;1099;0;0;77;
49;83;0;0;28;
49;84;0;0;126;
49;4373;0;0;28;
49;119;0;0;28;
49;318;0;0;70;
50;352;0;0;64;
50;21769;0;0;32;
50;1232;0;0;24;
50;85;0;0;32;
50;86;0;0;80;
50;4701;0;0;40;
50;4511;0;0;32;
51;3872;0;0;21;
51;3590;0;0;35;
51;21769;0;0;28;
51;76;0;0;21;
51;87;0;0;91;
51;4411;0;0;21;
52;335;0;0;36;
52;437;0;0;24;
52;88;0;0;24;
52;89;0;0;54;
52;90;0;0;72;
53;1187;0;0;15;
53;91;0;0;50;
53;92;0;0;15;
53;93;0;0;140;
54;9337;0;0;16;
54;94;0;0;20;
54;95;0;0;36;
55;96;0;0;65;
55;97;0;0;120;
55;98;0;0;50;
55;99;0;0;60;
56;96;0;0;39;
56;97;0;0;72;
57;1283;0;0;44;
57;100;0;0;24;
57;101;0;0;28;
58;97;0;0;72;
58;102;0;0;45;
59;564;0;0;16;
59;1190;0;0;20;
59;103;0;0;60;
60;608;0;0;216;
60;619;0;0;108;
60;421;0;0;360;
60;1201;0;0;162;
60;104;0;0;54;
60;105;0;0;252;
60;394;0;0;54;
60;203;0;0;108;
60;366;0;0;90;
60;392;0;0;54;
60;146;0;0;90;
60;4713;0;0;90;
60;373;0;0;90;
60;1454;0;0;180;
60;123;0;0;54;
60;637;0;0;72;
60;1221;0;0;108;
61;1123;0;0;70;
61;1060;0;0;42;
61;422;0;0;84;
61;103;0;0;210;
61;105;0;0;196;
61;106;0;0;42;
61;107;0;0;56;
61;590;0;0;70;
61;623;0;0;154;
61;211;0;0;98;
61;1364;0;0;98;
61;313;0;0;56;
61;990;0;0;56;
62;108;0;0;36;
62;109;0;0;36;
62;590;0;0;30;
62;623;0;0;66;
62;211;0;0;42;
63;17491;0;0;8;
63;110;0;0;12;
63;111;0;0;8;
64;4650;0;0;28;
64;112;0;0;28;
64;113;0;0;77;
64;114;0;0;21;
64;4377;0;0;14;
64;3610;0;0;21;
65;9281;0;0;36;
65;4592;0;0;27;
65;115;0;0;99;
65;116;0;0;45;
65;117;0;0;18;
65;3578;0;0;36;
65;23516;0;0;90;
65;3610;0;0;27;
66;476;0;0;95;
66;70;0;0;80;
66;118;0;0;25;
67;772;0;0;40;
67;811;0;0;60;
67;119;0;0;40;
67;120;0;0;30;
67;121;0;0;50;
67;731;0;0;30;
67;476;0;0;190;
67;1407;0;0;60;
68;1376;0;0;176;
68;1408;0;0;64;
68;70;0;0;256;
68;71;0;0;336;
68;4402;0;0;32;
68;1522;0;0;144;
68;1440;0;0;48;
68;1204;0;0;32;
68;3614;0;0;32;
68;118;0;0;80;
68;3616;0;0;48;
68;1305;0;0;64;
68;414;0;0;96;
68;1439;0;0;192;
69;3616;0;0;57;
69;1443;0;0;95;
69;4932;0;0;152;
69;1221;0;0;114;
69;4679;0;0;114;
69;1322;0;0;76;
69;3821;0;0;57;
69;4241;0;0;114;
69;1234;0;0;703;
69;4373;0;0;76;
69;4376;0;0;76;
69;4958;0;0;133;
69;122;0;0;228;
69;123;0;0;57;
69;124;0;0;57;
69;125;0;0;95;
69;1342;0;0;152;
70;995;0;0;48;
70;4102;0;0;128;
70;838;0;0;48;
70;839;0;0;48;
70;3756;0;0;64;
70;3659;0;0;64;
70;911;0;0;64;
70;1168;0;0;96;
70;978;0;0;64;
70;660;0;0;48;
70;4990;0;0;80;
70;126;0;0;144;
70;127;0;0;784;
71;128;2.7080975267;0;735;
71;129;0;0;168;
71;130;0;0;189;
71;995;0;0;63;
71;837;0;0;84;
71;4102;0;0;168;
71;839;0;0;63;
71;232;0.647639852181;0;63;
71;3756;0;0;84;
71;715;0;0;147;
71;814;0;0;63;
71;911;0;0;84;
71;744;0;0;63;
71;978;0;0;84;
71;660;0;0;63;
71;3659;0;0;84;
71;512;0;0;252;
71;444;0;0;63;
71;127;0;0;1029;
72;121;0;0;15;
72;119;0;0;12;
73;131;0;0;36;
73;132;0;0;76;
74;133;0;0;48;
75;28834;0;0;36;
75;835;0;0;108;
75;516;0;0;126;
75;13654;0;0;90;
75;134;0;0;36;
75;423;0;0;126;
75;28790;0;0;90;
75;775;0;0;72;
75;4012;0;0;90;
75;23119;0;0;54;
75;1328;0;0;198;
75;212;0;0;72;
75;725;0;0;108;
75;4279;0;0;90;
75;855;0;0;36;
75;28727;0;0;90;
75;1451;0;0;288;
76;135;0;0;6;
77;136;0;0;12;
77;137;0;0;72;
78;1112;0;0;65;
78;138;0;0;30;
78;139;0;0;45;
78;219;0;0;15;
79;997;0;0;12;
79;140;0;0;54;
79;141;0;0;42;
79;142;0;0;168;
79;595;0;0;36;
80;3752;0;0;60;
80;143;0;0;24;
80;1112;0;0;78;
80;219;0;0;18;
80;2271;0;0;18;
81;24896;0;0;48;
81;3778;0;0;72;
81;323;0;0;96;
81;140;0;0;108;
81;142;0;0;336;
81;13859;0;0;60;
81;22420;0;0;48;
81;3608;0;0;48;
81;1209;0;0;96;
81;13437;0;0;48;
81;10270;0;0;60;
82;144;0;0;18;
82;145;0;0;30;
82;10270;0;0;30;
82;13944;0;0;24;
82;19998;0;0;30;
83;146;0;0;20;
83;140;0;0;36;
83;142;0;0;112;
84;4736;0;0;72;
84;293;0;0;144;
84;5479;0;0;126;
84;11240;0;0;72;
84;3562;0;0;72;
84;174;0;0;90;
84;463;0;0;252;
84;22480;0;0;54;
84;147;0;0;162;
84;148;0;0;594;
84;5140;0;0;54;
84;762;0;0;342;
84;11291;0;0;72;
84;11252;0;0;54;
84;1530;0;0;90;
84;22792;0;0;72;
84;1189;0;0;252;
85;149;0;0;48;
85;150;0;0;16;
85;4373;0;0;16;
86;3680;0;0;40;
86;3975;0;0;50;
86;1331;0;0;100;
86;4650;0;0;40;
86;4663;0;0;60;
86;467;0;0;30;
86;244;0;0;100;
86;151;0;0;20;
86;121;0;0;50;
87;15138;0;0;65;
87;23299;0;0;26;
87;13913;0;0;104;
87;24523;0;0;65;
87;1455;0;0;65;
87;14161;0;0;104;
87;24888;0;0;52;
87;9269;0;0;52;
87;12471;0;0;39;
87;152;0;0;52;
87;153;0;0;65;
87;23285;0;0;26;
88;154;0;0;28;
88;155;0;0;152;
88;3642;0;0;12;
89;3586;0;0;27;
89;996;0;0;27;
89;1180;0;0;36;
89;1041;0;0;36;
89;23350;0;0;36;
89;4663;0;0;54;
89;156;0;0;54;
89;21663;0;0;27;
90;996;0;0;36;
90;23340;0;0;36;
90;1040;0;0;36;
90;414;0;0;72;
90;1110;0;0;48;
90;952;0;0;180;
90;1017;0;0;24;
90;3642;0;0;36;
90;379;0;0;72;
90;157;0;0;36;
90;158;0;0;36;
91;160;0;0;30;
91;161;0;0;30;
91;162;0;0;40;
91;1031;0;0;40;
91;1103;0;0;40;
91;338;0;0;70;
91;154;0;0;70;
91;3743;0;0;50;
91;159;0;0;280;
92;163;0;0;30;
92;102;0;0;45;
93;1409;0;0;112;
93;1031;0;0;112;
93;4242;0;0;112;
93;857;0;0;252;
93;282;0;0;168;
93;347;0;0;112;
93;164;0;0;112;
93;165;0;0;644;
93;941;0;0;112;
93;4278;0;0;84;
93;1463;0;0;140;
93;440;0;0;252;
93;1467;0;0;140;
93;4193;0;0;112;
93;4279;0;0;140;
93;465;0;0;448;
93;338;0;0;196;
93;1113;0;0;112;
93;859;0;0;364;
93;1249;0;0;168;
93;616;0;0;224;
93;495;0;0;168;
93;889;0;0;280;
93;1274;0;0;140;
93;127;0;0;1372;
93;636;0;0;112;
93;1407;0;0;168;
94;5102;0;0;25;
94;166;0;0;50;
94;32525;0;0;20;
95;167;0;0;45;
95;168;0;0;27;
95;169;0;0;36;
95;170;0;0;45;
95;171;0;0;45;
95;172;0;0;54;
95;173;0;0;36;
95;174;0;0;45;
96;736;0;0;91;
96;4804;0;0;78;
96;1222;0;0;117;
96;807;0;0;52;
96;4392;0;0;143;
96;4971;0;0;117;
96;175;0;0;26;
96;176;0;0;364;
96;4858;0;0;65;
96;3567;0;0;104;
96;4478;0;0;52;
97;897;0;0;72;
97;299;0;0;72;
97;177;0;0;216;
97;178;0;0;192;
97;179;0;0;144;
97;180;0;0;336;
97;181;0;0;384;
97;4280;0;0;72;
97;571;0;0;72;
97;1472;0;0;144;
97;1218;0;0;96;
97;967;0;0;72;
97;328;0;0;96;
97;970;0;0;144;
97;3662;0;0;96;
97;31567;0;0;144;
97;1364;0;0;168;
97;1244;0;0;72;
97;3567;0;0;192;
97;4336;0;0;120;
97;1145;0;0;96;
98;967;0;0;30;
98;1035;0;0;40;
98;461;0;0;60;
98;3567;0;0;80;
98;4336;0;0;50;
98;1173;0;0;80;
98;182;0;0;40;
98;380;0;0;80;
99;736;0;0;84;
99;970;0;0;72;
99;759;0;0;36;
99;1200;0;0;132;
99;177;0;0;108;
99;178;0;0;96;
99;179;0;0;72;
99;180;0;0;168;
99;181;0;0;192;
99;730;0;0;48;
99;3978;0;0;84;
100;30798;0;0;18;
100;24949;0;0;12;
100;183;0;0;54;
100;184;0;0;144;
100;1692;0;0;30;
101;1921;0;0;28;
101;1765;0;0;77;
101;30542;0;0;35;
101;30544;0;0;21;
101;185;0;0;112;
101;186;0;0;119;
102;1346;0;0;45;
102;133;0;0;360;
102;4615;0;0;165;
102;3932;0;0;90;
102;170;0;0;75;
102;12107;0;0;90;
102;844;0;0;60;
102;4269;0;0;60;
102;853;0;0;240;
102;4472;0;0;60;
102;187;0;0;45;
102;316;0;0;105;
102;4821;0;0;45;
103;481;0;0;90;
103;14760;0;0;75;
103;426;0;0;60;
103;14739;0;0;90;
103;4110;0;0;105;
103;189;0;0;525;
103;1392;0;0;45;
103;881;0;0;1275;
103;178;0;0;120;
103;1075;0;0;60;
103;917;0;0;75;
103;983;0;0;225;
103;188;0;0;75;
104;176;0;0;84;
104;190;0;0;15;
105;192;0;0;70;
105;1104;0;0;42;
105;859;0;0;182;
105;1573;0;0;98;
105;1032;0;0;126;
105;874;0;0;28;
105;1323;0;0;28;
105;143;0;0;56;
105;368;0;0;56;
105;1343;0;0;56;
105;735;0;0;70;
105;191;0;0;56;
106;193;0;0;9;
106;194;0;0;30;
107;195;0;0;20;
107;196;0;0;120;
107;143;0;0;16;
108;197;0;0;42;
108;198;0;0;132;
108;32167;0;0;24;
108;199;0;0;60;
108;6777;0;0;48;
109;482;0;0;48;
109;200;0;0;102;
109;201;0;0;108;
109;816;0;0;42;
109;913;0;0;48;
110;202;0;0;12;
110;203;0;0;18;
111;204;0;0;12;
112;176;0;0;112;
112;205;0;0;8;
112;190;0;0;20;
113;932;0;0;66;
113;552;0;0;154;
113;204;0;0;66;
113;206;0;0;154;
113;207;0;0;22;
113;208;0;0;198;
113;670;0;0;22;
113;829;0;0;88;
113;542;0;0;44;
113;191;0;0;44;
114;208;0;0;54;
114;207;0;0;6;
115;31456;0;0;33;
115;901;0;0;33;
115;545;0;0;77;
115;31533;0;0;33;
115;209;0;0;33;
115;210;0;0;121;
115;211;0;0;77;
115;533;0;0;55;
115;536;0;0;77;
115;601;0;0;44;
116;212;0;0;20;
116;213;0;0;25;
116;214;0;0;65;
116;215;0;0;10;
117;216;0;0;20;
118;978;0;0;20;
118;217;0;0;30;
118;189;0;0;175;
119;218;0;0;16;
120;220;0;0;12;
120;219;0;0;9;
121;222;0;0;135;
121;221;0;0;35;
122;224;0;0;180;
122;2338;0;0;36;
122;136;0;0;48;
122;1257;0;0;108;
122;15261;0;0;72;
122;4489;0;0;48;
122;312;0;0;36;
122;4383;0;0;48;
122;4477;0;0;48;
122;223;0;0;48;
123;225;0;0;45;
124;226;0;0;12;
124;132;0;0;57;
125;225;0;0;75;
125;227;0;0;15;
125;132;0;0;95;
126;8674;0;0;36;
126;3844;0;0;27;
126;229;0;0;126;
126;12590;0;0;45;
126;4886;0;0;54;
126;228;0;0;45;
126;4794;0;0;54;
126;4476;0;0;27;
127;12928;0;0;147;
127;9857;0;0;686;
127;9858;0;0;392;
127;10375;0;0;196;
127;9226;0;0;147;
127;23434;0;0;196;
127;10639;0;0;392;
127;24336;0;0;196;
127;12561;0;0;588;
127;15250;0;0;245;
127;9750;0;0;147;
127;4505;0;0;245;
127;4251;0;0;196;
127;9629;0;0;196;
127;9375;0;0;147;
127;1056;0;0;245;
127;4514;0;0;245;
127;25243;0;0;392;
127;11175;0;0;392;
127;8364;0;0;245;
127;12590;0;0;245;
127;303;0;0;1323;
127;25234;0;0;343;
127;314;0;0;147;
127;11323;0;0;147;
127;11325;0;0;147;
127;14910;0;0;245;
127;22080;0;0;343;
127;964;0;0;196;
127;10614;0;0;196;
127;11342;0;0;245;
127;10576;0;0;245;
127;30417;0;0;392;
127;9556;0;0;245;
127;15061;0;0;245;
127;3686;0;0;294;
127;230;0;0;392;
127;4840;0;0;245;
127;4459;0;0;196;
127;24301;0;0;147;
127;11374;0;0;196;
127;14193;0;0;441;
127;221;0;0;343;
127;24436;0;0;196;
127;4470;0;0;245;
128;4203;0;0;105;
128;22792;0;0;140;
128;10897;0;0;490;
128;9582;0;0;105;
128;11291;0;0;140;
128;540;0;0;245;
128;1182;0;0;175;
128;1056;0;0;175;
128;171;0;0;175;
128;9518;0;0;140;
128;948;0;0;420;
128;3785;0;0;105;
128;12107;0;0;210;
128;9554;0;0;105;
128;9556;0;0;175;
128;853;0;0;560;
128;9558;0;0;105;
128;732;0;0;105;
128;3934;0;0;805;
128;3936;0;0;105;
128;3938;0;0;175;
128;3940;0;0;105;
128;2407;0;0;210;
128;232;0.756304195516;0;105;
128;231;0;0;105;
128;4204;0;0;105;
128;621;0;0;140;
128;1390;0;0;490;
128;11240;0;0;140;
128;4211;0;0;420;
128;11252;0;0;105;
128;762;0;0;665;
128;23509;0;0;140;
129;1056;0;0;40;
129;935;0;0;24;
129;233;0;0;40;
129;234;0;0;64;
129;10576;0;0;40;
129;9556;0;0;40;
129;3839;0;0;24;
130;1056;0;0;45;
130;935;0;0;27;
130;235;0;0;18;
130;236;0;0;54;
130;237;0;0;36;
130;10576;0;0;45;
130;9556;0;0;45;
130;3839;0;0;27;
131;325;0;0;63;
131;234;0;0;72;
131;1356;0;0;45;
131;238;0;0;27;
131;239;0;0;36;
131;233;0;0;45;
131;1423;0;0;63;
131;479;0;0;45;
132;1889;0;0;57;
132;10018;0;0;76;
132;451;0;0;95;
132;741;0;0;57;
132;1349;0;0;57;
132;11655;0;0;114;
132;776;0;0;38;
132;367;0;0;114;
132;240;0;0;76;
132;241;0;0;133;
132;242;0;0;95;
132;1237;0;0;114;
132;585;0;0;228;
132;5516;0;0;228;
132;479;0;0;95;
133;514;0;0;144;
133;4100;0;0;264;
133;25867;0;0;120;
133;184;0;0;576;
133;4388;0;0;96;
133;4392;0;0;264;
133;4393;0;0;120;
133;1326;0;0;144;
133;4530;0;0;72;
133;3766;0;0;72;
133;3767;0;0;72;
133;3768;0;0;72;
133;959;0;0;240;
133;950;0;0;48;
133;977;0;0;48;
133;856;0;0;144;
133;1128;0;0;96;
133;4077;0;0;240;
133;626;0;0;144;
133;243;0;0;72;
133;3833;0;0;144;
133;3834;0;0;96;
134;244;0;0;20;
135;245;0;0;32;
136;1003;0;0;32;
136;246;0;0;16;
137;257;0;0;48;
137;258;0;0;408;
137;786;0;0;96;
137;4124;0;0;120;
137;669;0;0;72;
137;288;0;0;120;
137;2082;0;0;144;
137;294;0;0;168;
137;1194;0;0;120;
137;1463;0;0;120;
137;1080;0;0;144;
137;575;0;0;96;
137;456;0;0;360;
137;183;0;0;216;
137;4300;0;0;96;
137;723;0;0;96;
137;734;0;0;96;
137;1003;0;0;192;
137;1133;0;0;96;
137;243;0;0;72;
137;4212;0;0;96;
137;245;0;0;384;
137;247;0;0;144;
138;194;0;0;60;
138;25382;0;0;30;
138;248;0;0;24;
138;249;0;0;30;
138;3578;0;0;24;
139;627;0;0;81;
139;806;0;0;36;
139;179;0;0;54;
139;180;0;0;126;
139;1142;0;0;27;
139;250;0;0;72;
139;251;0;0;144;
139;286;0;0;27;
140;24962;0;0;27;
140;22437;0;0;54;
140;4618;0;0;54;
140;4596;0;0;99;
140;252;0;0;18;
141;256;0;0;63;
141;24962;0;0;21;
141;4596;0;0;77;
141;253;0;0;210;
141;254;0;0;49;
141;255;0;0;35;
142;257;0;0;56;
142;258;0;0;476;
142;259;0;0;560;
142;1417;0;0;168;
142;4618;0;0;168;
142;22787;0;0;168;
142;412;0;0;336;
142;4128;0;0;84;
142;3877;0;0;112;
142;24362;0;0;84;
142;21803;0;0;84;
142;22829;0;0;84;
142;303;0;0;756;
142;308;0;0;168;
142;23477;0;0;112;
142;4063;0;0;84;
142;3779;0;0;140;
142;24137;0;0;140;
142;4941;0;0;168;
142;10318;0;0;84;
142;23257;0;0;112;
142;22437;0;0;168;
142;4197;0;0;112;
142;4327;0;0;140;
142;13567;0;0;140;
143;331;0;0;16;
144;260;0;0;9;
144;154;0;0;21;
145;267;0;0;35;
145;452;0;0;20;
145;1253;0;0;15;
146;261;0;0;25;
146;199;0;0;50;
146;191;0;0;20;
147;262;0;0;36;
147;263;0;0;27;
147;264;0;0;36;
147;14510;0;0;18;
147;14805;0;0;18;
147;13724;0;0;27;
147;15133;0;0;27;
147;14271;0;0;54;
148;259;0;0;660;
148;11270;0;0;99;
148;265;0;0;198;
148;23050;0;0;165;
148;9869;0;0;99;
148;24210;0;0;99;
148;14083;0;0;99;
148;24212;0;0;99;
148;11157;0;0;132;
148;22684;0;0;99;
148;11168;0;0;132;
148;11267;0;0;99;
148;22984;0;0;165;
148;22089;0;0;297;
148;9933;0;0;165;
148;24145;0;0;99;
148;24147;0;0;99;
148;24149;0;0;99;
148;22998;0;0;132;
148;11351;0;0;99;
148;11353;0;0;99;
148;13021;0;0;99;
148;9823;0;0;132;
148;9827;0;0;165;
148;13029;0;0;99;
148;24555;0;0;99;
148;10732;0;0;165;
148;24211;0;0;99;
148;12661;0;0;99;
148;22134;0;0;132;
148;23038;0;0;132;
148;24213;0;0;99;
149;3778;0;0;72;
149;22437;0;0;72;
149;1478;0;0;48;
149;266;0;0;36;
149;267;0;0;84;
149;268;0;0;48;
149;1261;0;0;48;
149;10318;0;0;36;
149;303;0;0;324;
149;1241;0;0;180;
149;4239;0;0;84;
150;4239;0;0;28;
150;270;0;0;88;
150;269;0;0;16;
151;271;0;0;10;
152;593;0;0;48;
152;269;0;0;16;
152;270;0;0;88;
153;272;0;0;15;
153;22201;0;0;15;
153;3709;0;0;15;
153;230;0;0;40;
154;11494;0;0;49;
154;270;0;0;154;
154;273;0;0;49;
154;23127;0;0;21;
155;256;0;0;342;
155;4609;0;0;342;
155;214;0;0;494;
155;22407;0;0;114;
155;4823;0;0;304;
155;1167;0;0;190;
155;1170;0;0;152;
155;275;0;0;266;
155;276;0;0;646;
155;8729;0;0;152;
155;4548;0;0;190;
155;274;0;0;228;
155;4694;0;0;228;
155;4017;0;0;228;
155;658;0;0;228;
155;440;0;0;342;
155;827;0;0;228;
155;4415;0;0;266;
155;4416;0;0;152;
155;4419;0;0;228;
155;836;0;0;228;
155;1093;0;0;152;
155;4295;0;0;190;
155;4042;0;0;190;
155;462;0;0;228;
155;592;0;0;304;
155;338;0;0;266;
155;1358;0;0;152;
155;1494;0;0;190;
155;343;0;0;836;
155;1249;0;0;228;
155;1509;0;0;228;
155;4330;0;0;114;
155;402;0;0;380;
155;4983;0;0;190;
155;889;0;0;380;
155;9082;0;0;266;
156;15175;0;0;18;
156;10060;0;0;60;
156;277;0;0;24;
156;278;0;0;36;
156;279;0;0;42;
157;280;0;0;6;
157;281;0;0;30;
158;283;0;0;27;
158;282;0;0;18;
159;11779;0;0;112;
159;4612;0;0;112;
159;21898;0;0;140;
159;19473;0;0;84;
159;23699;0;0;84;
159;24239;0;0;140;
159;284;0;0;112;
159;285;0;0;280;
159;10912;0;0;196;
159;23848;0;0;168;
159;23467;0;0;56;
159;23469;0;0;56;
159;23471;0;0;112;
159;4912;0;0;364;
159;23473;0;0;112;
159;4021;0;0;112;
